modelid,catchid,calib_01,calib_02,calib_03,calib_04,calib_05,calib_06,calib_07,calib_08,calib_09,calib_10,calib_11,calib_12,calib_13,calib_14,calib_15,calib_16,calib_17,calib_18,calib_19,calib_20,valid_01,valid_02,valid_03,valid_04,valid_05,valid_06,valid_07,valid_08,valid_09,valid_10,valid_11,valid_12,valid_13,valid_14,valid_15,valid_16,valid_17,valid_18,valid_19,valid_20,median_cc,max_cc,min_cc,sd_cc,median_vv,max_vv,min_vv,sd_vv,corr_mx_vv
43,5,0.646219774122906,0.646088585808741,0.782804718560656,0.643954351244246,0.647579852477746,0.736124124870816,0.647523583879073,0.783524583169121,0.645919506892253,0.647382202377046,0.646937587351972,0.650840104507648,0.78047845149843,0.651887704735478,0.75772931053416,0.652488705648251,0.778117189294504,0.646214224858902,0.652209597693746,0.648751706967014,0.561019324902693,0.55192439705041,0.708666154072944,0.578967452569389,0.554501569011985,0.67456184948289,0.554756223372165,0.710406836531453,0.559222382467458,0.553158134006006,0.564024823871339,0.571946668703775,0.705641942144824,0.567814801577135,0.733149405204883,0.564278755604079,0.722509250002872,0.557691609585872,0.564860362973447,0.567044866248184,0.649795905737331,0.783524583169121,0.643954351244246,0.058071119424574,0.565952614610815,0.733149405204883,0.55192439705041,0.0701166167899517,0.710406836531453
44,5,0.64378542670215,0.647956590422997,0.646094272954875,0.643343650557809,0.647780652731555,0.643999665463507,0.643858009855824,0.648916702752573,0.643403584326793,0.651014645843776,0.648800793710495,0.644636444647355,0.648896323592218,0.64283768589413,0.643535369283099,0.643672986050115,0.644073497837843,0.643931488144399,0.643971449730188,0.642556831655546,0.563049928743449,0.56894440033591,0.563699439215926,0.564545601573345,0.571592253871719,0.558013581345636,0.559953541382955,0.569658018639056,0.563518139178457,0.5767005857074,0.566890593624452,0.568285843359986,0.571567757507701,0.565966505138228,0.561880884224929,0.559852908756748,0.563072446289959,0.558519152411658,0.55812244586835,0.555889740604667,0.643985557596848,0.651014645843776,0.642556831655546,0.0025457017122931,0.563608789197191,0.5767005857074,0.555889740604667,0.00545405139677707,0.5767005857074
45,5,0.644419518768147,0.642621592822886,0.658183852206046,0.65744316067617,0.647497180201805,0.644446556471095,0.644931545704837,0.650940861319899,0.645141103401141,0.642577017666993,0.649444978397702,0.650503167996016,0.649374084414307,0.644517310949783,0.64280184452777,0.648987638463396,0.649397537731126,0.644657225004032,0.644307452515807,0.6566866292908,0.560116465810761,0.556582413473432,0.577003956585578,0.570427132099252,0.570333699947779,0.563531987466886,0.564630180573946,0.565061721781353,0.561445814099607,0.555671978070652,0.574949057410532,0.572436758074866,0.576528031978133,0.563109320212998,0.557456960377636,0.567460155860898,0.570564594809106,0.563122535176548,0.56267846964307,0.566387352393731,0.646319141801473,0.658183852206046,0.642577017666993,0.00489726790710662,0.56484595117765,0.577003956585578,0.555671978070652,0.0063872605278953,0.577003956585578
46,5,0.780677021216961,0.784662273586846,0.785851558994634,0.782369001524282,0.786571612098003,0.779712986290664,0.768114832578517,0.787793984621979,0.788879943094299,0.787329139499765,0.786616558026494,0.789277133511968,0.765784697694743,0.783693443435006,0.782702463156286,0.785461423432944,0.789114499796991,0.786787152794724,0.766598706045101,0.788076142961385,0.710030225449627,0.712043798084686,0.712761968967566,0.708004098185195,0.71930544218983,0.722753431005392,0.750898209952927,0.718296761870482,0.723966784238005,0.712973445138128,0.71687628398073,0.720442739537788,0.7392700568377,0.712251503034345,0.732282515242622,0.711723609226446,0.720660248310572,0.722269536236721,0.750078283394345,0.716851118192825,0.785656491213789,0.789277133511968,0.765784697694743,0.00739601907656035,0.718801102030156,0.750898209952927,0.708004098185195,0.0123836327068403,0.720442739537788
47,5,0.574757831815124,0.604052974302215,0.568494995148615,0.601930039180131,0.609639122110258,0.604170709621159,0.608381043879819,0.604010702273403,0.575312078440523,0.575476004452869,0.60424886477615,0.572837666767034,0.60393466840148,0.571839862989669,0.602801980643435,0.599529410262849,0.611733539586793,0.574713961858514,0.603081313731196,0.604302436090397,0.540512373277847,0.520416046946209,0.532134074854962,0.517047648569992,0.511878540109186,0.519505383610272,0.514358460380881,0.519250578113924,0.518564845287572,0.518858116983463,0.520286458578332,0.535813965449876,0.519552207779134,0.535835040482413,0.479685908541857,0.538994889843729,0.490650747649934,0.517841530370616,0.516774052705627,0.51986197983174,0.602941647187315,0.611733539586793,0.568494995148615,0.0156554325028961,0.519377980862098,0.540512373277847,0.479685908541857,0.0145729223775502,0.490650747649934
48,5,0.619044894059555,0.596581925907375,0.606163444401942,0.605946164840734,0.60505105803906,0.617227900566619,0.604336740167833,0.608425207003104,0.610112187553712,0.616359878366811,0.605483286273177,0.607367166514123,0.601691137698112,0.606753324412586,0.608199734875033,0.619845740009812,0.602499451286348,0.605621720826959,0.61775511050521,0.618782009678004,0.535816750672936,0.49097166696962,0.600232039537341,0.530228806071585,0.625189536282503,0.559458934569865,0.605225635351666,0.522034364099856,0.527225031854442,0.572510158804421,0.508659507035014,0.531655190410738,0.626660010101168,0.603423045774217,0.529785874975955,0.535619883769638,0.499153633277355,0.531099386962893,0.554906375398467,0.536351926657304,0.607060245463354,0.619845740009812,0.596581925907375,0.00669055529715323,0.535718317221287,0.626660010101168,0.49097166696962,0.0408529394857566,0.535619883769638
49,5,0.76056052883774,0.739501946338179,0.646762157597092,0.650311918811236,0.646695811699399,0.790714042289339,0.643671847110474,0.647998318317499,0.631816950645603,0.630057358969901,0.650448443619931,0.648592669670196,0.645731672191861,0.632401671567219,0.630891978799676,0.646228553631988,0.631640529637718,0.632077637879046,0.790050990551797,0.651537160231384,0.745896302569677,0.676979426781255,0.558109411250467,0.563286621414106,0.558948214277812,0.713197675351294,0.590195559067086,0.570810794468321,0.528332393805163,0.526887794471978,0.580051601510552,0.570107040445248,0.5603864191089,0.525306664000772,0.522861596364653,0.558661311673516,0.52694177336766,0.519647662267616,0.715826903821349,0.565181882014169,0.646728984648246,0.790714042289339,0.630057358969901,0.0541773047064956,0.561836520261503,0.745896302569677,0.519647662267616,0.0701756114525194,0.713197675351294
50,5,0.643938745615508,0.645504554065336,0.648415269382287,0.642399066882507,0.64794697618866,0.626955063128177,0.627036681873358,0.642110592066658,0.643741585339039,0.64315211988822,0.643933773958705,0.648717081855614,0.643825881064361,0.626341835615007,0.64400048396376,0.647375623413571,0.626627095463554,0.626505567992221,0.642702827218792,0.643973211692156,0.559060230048542,0.566046266618114,0.573094867904099,0.568895988031626,0.572539083007602,0.515624032541177,0.523590552919916,0.557679967701089,0.563480694723278,0.56000792492228,0.563728523054106,0.569092187202503,0.559571087444054,0.514318407452081,0.558946498527519,0.570008854236767,0.514904895024029,0.514638750982592,0.565583444895874,0.563057769605102,0.6437837332017,0.648717081855614,0.626341835615007,0.0082649192751282,0.561532847263691,0.573094867904099,0.514318407452081,0.0218927311423367,0.569092187202503
51,5,0.644289831254564,0.632662160949474,0.649448123663844,0.643417491992708,0.644770536457601,0.622398711045132,0.641047984020088,0.644175812141694,0.643846084991311,0.642947006979767,0.626887735108921,0.62739646935266,0.644788066275631,0.627977084340658,0.643919175168419,0.64564996918657,0.644179550252222,0.627198906943931,0.628297696656204,0.628185750839452,0.565869273114376,0.531454161947406,0.57229034770406,0.558671838135652,0.564521926289554,0.509449673395639,0.583205923222225,0.560417788640642,0.561832843761793,0.558894895141246,0.522961238672802,0.514857983587365,0.558512998039651,0.517414794117106,0.559029599026997,0.567374727983576,0.566712806383912,0.519428217327569,0.51987490160495,0.518631367109399,0.643182249486238,0.649448123663844,0.622398711045132,0.00871471393373647,0.558783366638449,0.583205923222225,0.509449673395639,0.0238496505352243,0.57229034770406
52,5,0.65312421164185,0.646073902157574,0.632157862263263,0.646237726341708,0.629510287578612,0.630323223209656,0.760483417658489,0.652136136891473,0.646687887171231,0.63185790094067,0.646703048714383,0.634228923539257,0.631082013370601,0.631004647194008,0.623990699099885,0.62358206231954,0.627048726050752,0.632251824800163,0.646147432231164,0.646740165580119,0.565456200713815,0.560933766495601,0.521012246464444,0.561851590408075,0.521662898519209,0.523712248882807,0.740291021222417,0.572582074638331,0.558575535157356,0.520916014742051,0.572590430596025,0.54735229140594,0.523767345560539,0.520928754519902,0.532990909675812,0.50811088923724,0.514201629593792,0.524231237947798,0.555833824331671,0.559675421655656,0.63324037416971,0.760483417658489,0.62358206231954,0.0291173687475941,0.540171600540876,0.740291021222417,0.50811088923724,0.0495447031839259,0.740291021222417
53,5,0.626900307337603,0.643212538387074,0.644258015866886,0.623881907092324,0.623281279732462,0.648852860674292,0.624676917695097,0.644151610186017,0.643872036564154,0.626221939227353,0.644013517984761,0.64328492125009,0.626720564932117,0.625341316258906,0.648838536822588,0.62503669788912,0.62666417698564,0.64843176191897,0.623902106771016,0.642322609857291,0.522533697364697,0.55874663725891,0.563104673531467,0.511404177531327,0.515408112861374,0.569238164116548,0.515222717088608,0.562988478919789,0.563489927923498,0.514205618464501,0.558432244515277,0.564736248204818,0.514054462881492,0.512502046253353,0.570768810622613,0.515289543054237,0.516128995159256,0.569111263385745,0.51380261131727,0.55937093564201,0.634611458597447,0.648852860674292,0.623281279732462,0.0103774025611696,0.540482970939987,0.570768810622613,0.511404177531327,0.0253811088733152,0.569238164116548
54,5,0.627800912740328,0.644839025515215,0.626215367512265,0.627561767351459,0.630950730600777,0.650538217367567,0.627533883365728,0.650309060574457,0.662300243843075,0.627506241264946,0.643020318927483,0.655730862228982,0.62513431486624,0.622855942843532,0.627861226841876,0.62675837572449,0.628096738946292,0.650592041348356,0.627166396782006,0.644025396665004,0.518279493835258,0.563294060789467,0.516971976093348,0.519272738718458,0.54273885334009,0.572559710392606,0.518007878158309,0.569877583001424,0.576305100419526,0.514686651595534,0.557735245455889,0.569453484276034,0.512514549192065,0.50905865563481,0.518614152084504,0.517818614186328,0.520012768445111,0.570321646274615,0.51732997625703,0.5614250703326,0.627978982894084,0.662300243843075,0.622855942843532,0.0123245782297952,0.519642753581784,0.576305100419526,0.50905865563481,0.0256046021945965,0.576305100419526
55,5,0.78331196454537,0.778098598002489,0.78871017601217,0.782293943611968,0.787573247148489,0.741225062484608,0.7888900793464,0.791092989078074,0.785123986762068,0.78147199515066,0.790193318946983,0.787539929214503,0.786372638276584,0.787422076568949,0.788525330704818,0.787166129667649,0.786454153567015,0.783784214334946,0.763819234563176,0.783427044017818,0.706934806398052,0.725619699713467,0.715489551068229,0.729943439412121,0.718702001906334,0.69530367960946,0.721172591432445,0.718326177380745,0.710866005205402,0.704892149897135,0.719209442639594,0.714128046557212,0.71114667835668,0.713338608587092,0.716712244513868,0.714680139169773,0.714471828617657,0.706468162768708,0.742592951388229,0.711568093246478,0.786413395921799,0.791092989078074,0.741225062484608,0.011377046029491,0.714575983893715,0.742592951388229,0.69530367960946,0.00986780374756745,0.718326177380745
56,5,0.605060689345061,0.575375709143552,0.576424647179284,0.564730042344601,0.575798370117199,0.60548102064231,0.604435164354104,0.569077687106791,0.566975959241977,0.605254703130246,0.565314741018364,0.605645072648566,0.605059097433285,0.575986697643053,0.608448951378282,0.575916932239697,0.603179146385885,0.605583587210622,0.566650428166072,0.600701497698456,0.524145523544965,0.538990802514266,0.522321084894757,0.564216439160874,0.544248839870931,0.52290900324868,0.528974312155676,0.57386326177467,0.5689361815034,0.523278871514916,0.559378653935345,0.524803649362928,0.522878265430118,0.521287389731719,0.543926915142858,0.52566008383162,0.527079991709832,0.523249651522396,0.567986267245289,0.542499213714459,0.58856307243887,0.608448951378282,0.564730042344601,0.01766711448589,0.528027151932754,0.57386326177467,0.521287389731719,0.0185122925556524,0.543926915142858
57,5,0.616157743225462,0.618039455047045,0.621720040828135,0.614805190091588,0.611332957146027,0.617564719612801,0.613056992727908,0.609231557197412,0.576757882419811,0.603408958215953,0.60545086620598,0.621991919705869,0.609101897043835,0.606126036307312,0.602140729647334,0.610977922720299,0.603847776939494,0.619903107191947,0.614062219400912,0.613905844196386,0.549781785185983,0.540070222670992,0.536837985446277,0.53108977168219,0.530801615743831,0.55062376670738,0.531470975078942,0.536676774527805,0.604005970145114,0.606493552980479,0.607676752694513,0.546690730817719,0.536069343592768,0.591890400905424,0.606635123647963,0.589116270097547,0.625378956337849,0.570509243931613,0.531271734327469,0.529389169753289,0.612194974936968,0.621991919705869,0.576757882419811,0.0099645241270161,0.548236258001851,0.625378956337849,0.529389169753289,0.0335153985734781,0.546690730817719
58,5,0.649424912146238,0.651838283610672,0.783154534338848,0.650692804772167,0.650546878806256,0.64916024347686,0.64677015540562,0.768081644925604,0.786179167824576,0.650950288614974,0.652194077259552,0.652116019027745,0.651157903302931,0.653397101769614,0.652324876354935,0.785340693383258,0.781105784815472,0.772949421601865,0.650564656166822,0.646633559409729,0.562658078137648,0.568177914255205,0.711246445575204,0.561038423881013,0.566390827841382,0.588305034056842,0.555068191927772,0.692686546477323,0.708022779216983,0.565085752061747,0.564248839776044,0.563855917544332,0.580791952935611,0.574186974611071,0.56393767985394,0.715976025071048,0.709249911957018,0.698418733689335,0.560369191724044,0.584953834948696,0.651977151319209,0.786179167824576,0.646633559409729,0.0607487469317731,0.571182444433138,0.715976025071048,0.555068191927772,0.0652765312280952,0.708022779216983
59,5,0.647960031321049,0.648514268100625,0.648454125634457,0.648806691859973,0.647608433742164,0.648518814014732,0.643701238366085,0.647914156727589,0.648260888766016,0.643434695558323,0.648371851228677,0.648619544406991,0.647344926352554,0.648060475321294,0.649235389487781,0.648449684862572,0.648034099083503,0.648020689575082,0.647489442439713,0.647531493055356,0.565179284917029,0.568851607004043,0.568471743232455,0.569177384095159,0.572006096233416,0.568882938677986,0.559167652662519,0.56805770756467,0.566759267016383,0.558220729518268,0.566197378702178,0.569859465956452,0.569541053652053,0.569076562420409,0.568024304012405,0.570519190380315,0.566096073321757,0.569096971508312,0.566076191037916,0.566966380139326,0.648047287202398,0.649235389487781,0.643434695558323,0.00149561585399376,0.568264725398562,0.572006096233416,0.558220729518268,0.00339510593040258,0.568024304012405
60,5,0.647124553277655,0.647994295368018,0.658166984371737,0.64960410285829,0.649519917408494,0.650802340019689,0.649472633937056,0.648171190929404,0.644749411127855,0.650384156052489,0.657954645595896,0.650544752461303,0.647724593815418,0.650506434125704,0.650663112094374,0.660074236795256,0.650152571199914,0.656620613256536,0.648172615955934,0.649249084987388,0.56706461211104,0.571334618408584,0.572272115877694,0.566655034662104,0.572454360903055,0.572015809794617,0.571836212091593,0.57453846574395,0.560364147144155,0.571109408004726,0.571667344070187,0.572025744612949,0.569670978276117,0.570358159138241,0.573082310651027,0.573148701873681,0.5699720618667,0.581332343605546,0.568430761793019,0.568439913994893,0.649878337029102,0.660074236795256,0.644749411127855,0.00406834072671672,0.571500981239386,0.581332343605546,0.560364147144155,0.00396661303851787,0.573148701873681
61,5,0.777860792315467,0.648900646092524,0.650896540325624,0.789695618482948,0.65096226982378,0.652546016805402,0.727626232150511,0.652590930050797,0.650919168147745,0.650111600928194,0.651706991487971,0.728674897746479,0.737875026729292,0.650472631907805,0.647254682383607,0.78209840864684,0.651869093923143,0.65205139427485,0.651268888042824,0.653345174473562,0.708678329222179,0.567402491723665,0.567575068993644,0.711760587604931,0.56596973057782,0.566064713297879,0.685505747452844,0.565679317188839,0.57866341847551,0.573771407196961,0.57147710710829,0.674647940729604,0.670774915668059,0.573146061026425,0.55552604278102,0.712577103770257,0.568135142916819,0.567001307175161,0.561733021305998,0.56917917393071,0.651960244098996,0.789695618482948,0.647254682383607,0.0521147179839226,0.5703281405195,0.712577103770257,0.55552604278102,0.0602535131383291,0.711760587604931
62,5,0.643007323729661,0.648105483519063,0.643343629008943,0.649470532825195,0.647312941637245,0.649029258316595,0.643834735593104,0.648583190487003,0.646839892900054,0.647416827821365,0.649176786861027,0.649037161744721,0.648048830635795,0.649004449382525,0.653213372850709,0.647670582566053,0.644772639639423,0.648327662389566,0.648007477229275,0.649312041436915,0.560297310949876,0.570508179223053,0.559540508484769,0.568161643297692,0.568789965287518,0.572781852105473,0.560736277445366,0.570078750012234,0.566953456122889,0.568429965542987,0.569545936823837,0.565259668365681,0.565978494903841,0.566752091680338,0.571591912128366,0.568022732079216,0.58905508060212,0.565906076796513,0.566983502447413,0.568747337895632,0.648077157077429,0.653213372850709,0.643007323729661,0.00241258275312922,0.568092187688454,0.58905508060212,0.559540508484769,0.00605220180718217,0.571591912128366
63,5,0.649006989540884,0.646937424114649,0.649206978043856,0.648184851373005,0.648697719240533,0.66143289216153,0.643329665408573,0.648313509973525,0.648018061413409,0.64964430645626,0.648841539487832,0.64902154502696,0.646775116193592,0.647246584621165,0.64924471101588,0.649328562705643,0.644899372967839,0.648441304965369,0.658176979063124,0.6478644405471,0.573845115018199,0.568317741691617,0.568210487991375,0.565969619346241,0.570255442884557,0.579283451373323,0.562200604427135,0.568616644088683,0.56873344398654,0.567866355879699,0.571138148396736,0.566798752699358,0.568299356367517,0.565808161435036,0.569706200147152,0.56798543382232,0.561516630684395,0.566284184704643,0.572063447671894,0.564786530900971,0.648569512102951,0.66143289216153,0.643329665408573,0.00400094388935824,0.568254922179446,0.579283451373323,0.561516630684395,0.00392940359473377,0.579283451373323
64,5,0.787421679999364,0.78856346634861,0.787983141847959,0.790832084331629,0.787973869590513,0.762049224936437,0.790877027799021,0.787388381143018,0.782692582760187,0.789099766062111,0.788299951899488,0.789137427547318,0.783232514750483,0.786041762314015,0.785927098537594,0.790575203812406,0.786470935574174,0.784908813773403,0.782043750743992,0.786367902414004,0.71644848129308,0.714961681275797,0.716522156948414,0.71881466924896,0.71399100798189,0.741432836652218,0.71888772136636,0.71875137994377,0.708325223650548,0.720829032470625,0.717143429773064,0.716857529310144,0.712472796796092,0.706043638292396,0.707746101372214,0.716110653320588,0.712230193252982,0.706866860547254,0.707693012598627,0.71322791682608,0.787405030571191,0.790877027799021,0.762049224936437,0.00615748978319648,0.715536167298192,0.741432836652218,0.706043638292396,0.00762204810832891,0.71888772136636
65,5,0.606272616725861,0.603559764916388,0.606462583025628,0.604879006301439,0.576529805235796,0.573002608211752,0.576890576155414,0.565863429010192,0.604816183873438,0.573701261336844,0.605061338734034,0.606106823357715,0.606254428166273,0.575959055262368,0.606113008999537,0.605884767362575,0.606412297412952,0.568640717456228,0.613115838145277,0.603704786186979,0.522241103886988,0.485550615696703,0.523508185755163,0.522537372948937,0.544148317552594,0.523968108458873,0.544550137329067,0.506422115358953,0.522486081630207,0.512088483331011,0.523725254355263,0.501976805626366,0.52389373798356,0.54204121635126,0.523068757247316,0.522529941936779,0.523798670138482,0.576467082582932,0.516223424100531,0.521888179382152,0.604847595087439,0.613115838145277,0.565863429010192,0.0164800430476525,0.522803065098127,0.576467082582932,0.485550615696703,0.0183477507863129,0.516223424100531
66,5,0.619922043135705,0.602985323673634,0.616786867423072,0.601038987478563,0.620082725964424,0.601415662789296,0.616940959720986,0.616809792257876,0.610865280837297,0.616682875714958,0.622685028415648,0.611806828097358,0.615633443969022,0.618345303951016,0.605571198516191,0.61826618650986,0.605155642293588,0.597580787751729,0.619485230509302,0.611405470088281,0.531693748851557,0.593467142554412,0.533669524489152,0.505072159475914,0.568960450517222,0.60621385795907,0.547415515075269,0.553337139313534,0.533270190715845,0.550852421302482,0.541250775987215,0.529416629379954,0.552430134442008,0.529542036765055,0.608681511005843,0.538337546318614,0.601472657097653,0.604920727778571,0.55453866871792,0.532796199895154,0.61615815984199,0.622685028415648,0.597580787751729,0.0075746511774047,0.549133968188875,0.608681511005843,0.505072159475914,0.0308866273926534,0.541250775987215
67,5,0.651175954350474,0.634825133288709,0.62791848077295,0.74267310903526,0.634996273858482,0.631353544464143,0.784410390939897,0.628027683469001,0.633792564395566,0.652517451417958,0.630862155414309,0.789319607966742,0.651104101207382,0.649065771702011,0.73848076917803,0.647139630994755,0.650251884255439,0.713671278935838,0.647541589014591,0.652997470448056,0.56778509284033,0.527538965771113,0.517597371499371,0.681332980753028,0.524744272218231,0.525119123705574,0.713310871809628,0.516710788261732,0.534142735521822,0.573393287353276,0.525701896740685,0.710214823206567,0.565593289756742,0.585613909635873,0.685092922195782,0.563890526555916,0.600171181593537,0.605080863171996,0.552871915681587,0.572071654268431,0.649658827978725,0.789319607966742,0.62791848077295,0.0526631170328213,0.566689191298536,0.713310871809628,0.516710788261732,0.06497760483396,0.710214823206567
68,5,0.645630399043989,0.644991405615894,0.647337890372956,0.648129961840554,0.647579630939763,0.646357771949249,0.645012120285517,0.627729438515159,0.644772063001987,0.626562530467519,0.627217912311128,0.647000760327722,0.64877496701285,0.627395090231866,0.627486673674916,0.62776399060784,0.647160626334196,0.645920563078154,0.645533781395272,0.626145765930229,0.565136163832385,0.569548888740824,0.573335247631316,0.572383553175646,0.564918873583493,0.570082810248498,0.573270712664611,0.529329261835398,0.566615908519386,0.516933907656453,0.51955558170741,0.564073781384929,0.569871919480484,0.527004743176413,0.518697133224719,0.521926883891067,0.571310527236925,0.5678283751757,0.569379975768923,0.513800255095057,0.645272950840394,0.64877496701285,0.626145765930229,0.00950183830057781,0.565876036175885,0.573335247631316,0.513800255095057,0.0238352621135929,0.569871919480484
69,5,0.662496015160683,0.649815178791779,0.629129772374204,0.628602773709192,0.660884070689154,0.628539077530887,0.647307629401804,0.628801440888881,0.628799669241519,0.626650677061346,0.647196285072097,0.628312070304083,0.649111835410983,0.628277547006002,0.627290980777407,0.629054783861666,0.654156784880816,0.629555595472442,0.62291075959362,0.627888559888432,0.574610333228674,0.572502227540205,0.518188234948438,0.51842587912331,0.57841741181955,0.529516366150431,0.56585549940031,0.517255136660216,0.518304592759358,0.514210808570724,0.570736619101515,0.517182626173616,0.573888982125059,0.517384851427267,0.517115648671504,0.52263175771847,0.586309119094327,0.522735092017095,0.506089833031476,0.518408520817072,0.628928112375273,0.662496015160683,0.62291075959362,0.0128270570800537,0.52052881842089,0.586309119094327,0.506089833031476,0.0281268618554798,0.574610333228674
70,5,0.651767503073866,0.650980392544925,0.62830655216423,0.652226128975008,0.627451139911719,0.633621163628744,0.649822190954929,0.631730858670566,0.645062600172619,0.632497765715799,0.627618563676211,0.628522410027695,0.630005550881745,0.633152893738961,0.649083794921808,0.651492466085893,0.6314958266673,0.651346754144995,0.6510395550382,0.647403634373055,0.563121601713753,0.56375702866774,0.518744250583459,0.573093538282037,0.51299638665943,0.530144385842441,0.571251942796502,0.524441722504565,0.551611911522761,0.526405876811233,0.522710860703849,0.516609253423054,0.522127938919804,0.524041705902161,0.560639421022775,0.564821179599285,0.523433125767835,0.567472539892939,0.561394491919388,0.554236634522588,0.639341881900682,0.652226128975008,0.627451139911719,0.0102937710041045,0.540878148682601,0.573093538282037,0.51299638665943,0.0217905829205615,0.573093538282037
71,5,0.625863669903352,0.645915736287074,0.643707819279553,0.627153737459536,0.623298748853926,0.62323156256285,0.621770612202525,0.647185770472298,0.622608095122724,0.648625131348974,0.626916206469074,0.647284103914426,0.626390885860351,0.622802514563142,0.627313070893924,0.627288503173233,0.626740259354858,0.649115337205544,0.651528415549905,0.647512200460242,0.516335588290388,0.566320526073774,0.557746562239832,0.513796199408401,0.509323219645702,0.514662919901889,0.532861121941586,0.566904690447202,0.538308676954906,0.568435871480663,0.519767073439535,0.568895559835929,0.515264590053696,0.530923228167108,0.517477687190982,0.514813705033315,0.515332727979037,0.567064748373371,0.56963859862249,0.569096752941493,0.627221120316384,0.651528415549905,0.621770612202525,0.0115104156937051,0.531892175054347,0.56963859862249,0.509323219645702,0.0246377336563729,0.56963859862249
72,5,0.624301020762353,0.627808728790038,0.62772597396663,0.649100359106209,0.627724596194946,0.628512634242795,0.62815768158596,0.627494141379828,0.662066374262735,0.628668871093911,0.627874101058139,0.658368857605175,0.623141687539914,0.648031670775612,0.656873946762802,0.643326061130876,0.649785985232055,0.628423525245906,0.662452320744369,0.648083160012536,0.539670563962649,0.520076884199264,0.514616340391482,0.56767583359304,0.516627790740353,0.519811336719308,0.51837403152277,0.516271851210772,0.577538088907947,0.521647598185574,0.518225457024593,0.575643443643843,0.517006605990129,0.569081363088377,0.566346523643279,0.556153367566407,0.571044812901494,0.521918483011119,0.577464401429631,0.567477417431948,0.628590752668353,0.662452320744369,0.623141687539914,0.0140055669411736,0.530794523486884,0.577538088907947,0.514616340391482,0.0260792934269421,0.577464401429631
73,5,0.78554485067725,0.784348253044753,0.779707083724693,0.773014644690383,0.784419972847065,0.780405136638725,0.784720847699867,0.784277175806624,0.783696550653395,0.780830552177908,0.785673286274938,0.784802641494783,0.781793522555139,0.785460346385097,0.779729956484259,0.784760271180899,0.784951960267247,0.783195933684765,0.780147541926972,0.783854703651224,0.728487855264248,0.731292587022661,0.726304476193821,0.714476119760573,0.708777504233974,0.720073803240469,0.725446544586789,0.711441741238909,0.72467866383971,0.717698249793769,0.717367097743522,0.729454104161772,0.703984782830457,0.731483631340033,0.729496121738877,0.72952320996753,0.721715394505722,0.711051156329558,0.708679225814514,0.716700164218254,0.784065939728924,0.785673286274938,0.773014644690383,0.0030839368910194,0.720894598873095,0.731483631340033,0.703984782830457,0.00861510245978253,0.717367097743522
74,5,0.595588305839279,0.618105172731393,0.597447726566237,0.58467598758541,0.564188063017538,0.607964816279121,0.603876733218815,0.591790611398577,0.596576058090829,0.595681656378442,0.564766825576516,0.565023918146168,0.614103200098137,0.595395274483548,0.59655181091158,0.597373885895087,0.563864242157429,0.56332987364354,0.606131603063226,0.597177863446207,0.515674312691932,0.522811832749131,0.519491052751683,0.475588764387017,0.519081649173863,0.537123666870195,0.514125739596604,0.52859149884224,0.518416477545844,0.518767107025778,0.520228847257637,0.520846051870683,0.524942165886639,0.514623486783195,0.518756295064661,0.519679337611768,0.519380996753313,0.517531071670007,0.526021660393529,0.518171036479697,0.596116733645011,0.618105172731393,0.56332987364354,0.0175018955945896,0.519231322963588,0.537123666870195,0.475588764387017,0.0113833641054008,0.522811832749131
75,5,0.595717646196651,0.618544620546318,0.61790060747253,0.617139172611041,0.617398256300579,0.604886802183323,0.618210197599463,0.611053929378689,0.614956182826404,0.619533701665602,0.602914625641983,0.592875309645591,0.605001965058362,0.597307181833314,0.591759918785148,0.602902396728036,0.609365863557814,0.620185752384126,0.616243695011856,0.594998165893625,0.564316946188129,0.540773109550329,0.551234978820078,0.508496203737946,0.52083695509147,0.530593875261536,0.543955056840877,0.529721971862373,0.514961730252998,0.518890792367329,0.519725036381928,0.566561810627432,0.531762177802675,0.530737458123742,0.518289861766083,0.530371350302725,0.551478421425937,0.515310451961851,0.540952878782363,0.494816783369805,0.610209896468251,0.620185752384126,0.591759918785148,0.00996751409549082,0.53048261278213,0.566561810627432,0.494816783369805,0.0183899874597388,0.515310451961851
76,5,0.644502273991745,0.774796611188036,0.644212877849281,0.644817765852607,0.651971848270667,0.651835731849884,0.646359587703218,0.647306252123786,0.645423049394437,0.645329238907797,0.644995128585691,0.646682702499421,0.713760715020544,0.641129993759858,0.784299869451189,0.776763492783428,0.644766317375159,0.652361381779361,0.717567885208254,0.651301888804021,0.558374682175505,0.709085861953137,0.552559140544193,0.551300793906018,0.573639896740533,0.570994998705775,0.567911830615352,0.57028028632664,0.556972525999356,0.550221527537032,0.555176335307015,0.566245079775773,0.671126249917441,0.53184619867811,0.722865485756127,0.706736051961861,0.552311134506811,0.572489742017783,0.689317626679161,0.56186600157233,0.646994477311603,0.784299869451189,0.641129993759858,0.0500354069774338,0.567078455195563,0.722865485756127,0.53184619867811,0.0637619917559615,0.722865485756127
